indicator,address_family,score,band,independence_classes,sources,categories,tags,first_seen,last_seen,source_reference
65.20.187.47,v4,93.54,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.189.52,v4,93.54,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-50,2026-08-21T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.191.231,v4,93.07,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-50,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.196.154,v4,93.59,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|ssh-attack|web-attack,ipsum-level-3|ipthreat-level-25|turris-haas|turris-smtp,2026-08-20T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.198.159,v4,93.12,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-50,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.202.4,v4,94.48,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipthreat-level-50|turris-haas|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.204.41,v4,92.57,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-50,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.204.88,v4,93.54,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.204.108,v4,93.54,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-50,2026-08-19T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.204.254,v4,93.98,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-50|turris-haas|turris-smtp,2026-08-19T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.205.197,v4,93.12,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.216.133,v4,93.12,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-19T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.217.64,v4,92.68,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.217.161,v4,93.54,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-50,2026-08-19T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.233.110,v4,93.12,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.237.94,v4,93.54,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-50,2026-08-20T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.237.119,v4,93.54,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.251.41,v4,92.62,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.20.251.170,v4,93.59,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25|turris-haas|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.35.84.210,v4,77.40,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.10,v4,96.81,high,binary_defense|blocklist_de|cins|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.24,v4,95.65,high,binary_defense|blocklist_de|cins|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.38,v4,92.24,high,binary_defense|blocklist_de|cins|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.52,v4,94.38,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.66,v4,94.38,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.80,v4,90.05,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.94,v4,93.65,high,binary_defense|cins|ipthreat|turris,binary_defense|cins_army|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|malware-infrastructure|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.108,v4,95.61,high,binary_defense|blocklist_de|cins|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-http,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.122,v4,94.38,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.132,v4,90.05,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.142,v4,94.38,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.152,v4,94.38,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-http|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.162,v4,93.14,high,binary_defense|blocklist_de|cins|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|web-attack,ipsum-level-3,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.172,v4,95.65,high,binary_defense|blocklist_de|cins|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.182,v4,94.38,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.192,v4,95.33,high,binary_defense|blocklist_de|cins|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipsum-level-6|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.202,v4,97.03,high,binary_defense|blocklist_de|cins|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.212,v4,88.56,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning,ipsum-level-3,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.222,v4,88.56,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning,ipsum-level-3,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.1.232,v4,96.84,high,binary_defense|blocklist_de|cins|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.20.66,v4,93.71,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-http|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.20.67,v4,94.34,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipsum-level-6|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.20.68,v4,94.22,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning,ipsum-level-3|ipsum-level-4|ipsum-level-5,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.49.20.69,v4,94.97,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipsum-level-6|turris-http|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.98.5.196,v4,79.53,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-25T00:00:00+00:00,2026-08-29T00:00:00+00:00,
65.166.249.0/24,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL694571
65.175.176.107,v4,77.49,high,ipthreat|turris,ipthreat|turris_greylist,brute-force|reported-abuse|scanning,,2026-08-24T00:00:00+00:00,2026-08-28T00:00:00+00:00,
65.181.71.117,v4,93.12,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-0,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.181.79.60,v4,93.17,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25|turris-haas|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.189.82.65,v4,62.84,medium,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
65.205.64.0/22,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL623899
65.216.208.0/21,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL623885
66.45.144.201,v4,94.48,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipthreat-level-25|turris-haas|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.74.47.1,v4,78.92,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-21T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.99.48.136,v4,89.74,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,,2026-08-27T00:00:00+00:00,2026-08-31T00:00:00+00:00,
66.102.134.13,v4,68.15,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,,2026-08-19T00:00:00+00:00,2026-08-27T00:00:00+00:00,
66.116.207.165,v4,84.40,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-25T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.116.224.33,v4,93.54,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-50,2026-08-27T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.116.225.71,v4,94.44,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipthreat-level-100,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.116.237.85,v4,93.54,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25,2026-08-20T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.116.241.89,v4,93.78,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.116.243.130,v4,91.89,high,blocklist_de|bruteforceblocker|cins|turris,blocklist_de|bruteforceblocker|cins_army|et_compromised|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5,2026-08-14T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.116.243.149,v4,88.96,high,blocklist_de|bruteforceblocker,blocklist_de|bruteforceblocker|et_compromised|ipsum_levels,aggregate|brute-force|scanning|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.116.248.86,v4,88.70,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipthreat-level-75|turris-smtp,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.116.251.11,v4,95.82,high,blocklist_de|cins|ipthreat|turris,blocklist_de|cins_army|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-50|turris-smtp,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.132.172.32,v4,96.54,high,binary_defense|blocklist_de|turris,binary_defense|blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipsum-level-6|ipsum-level-7|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.132.172.33,v4,93.61,high,binary_defense|blocklist_de|turris,binary_defense|blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.132.172.34,v4,89.52,high,blocklist_de|turris,blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.132.172.35,v4,95.36,high,binary_defense|blocklist_de|turris,binary_defense|blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipsum-level-6|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.132.172.36,v4,91.79,high,binary_defense|blocklist_de|turris,binary_defense|blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.132.172.37,v4,88.84,high,blocklist_de|turris,blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.132.172.38,v4,94.38,high,binary_defense|blocklist_de|turris,binary_defense|blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.132.172.39,v4,91.26,high,binary_defense|blocklist_de|turris,binary_defense|blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
66.132.172.40,v4,96.75,high,binary_defense|blocklist_de|turris,binary_defense|blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipsum-level-6|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
